source_group,source_name,source_url,source_year,record_no,date_text,location_text,category_text,body_text,confirmed_date,raw_html_file,parse_note
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,52,11月14日(火曜日) 午後3時54分頃,千歳市水明郷の道道支笏湖公園線（16号線）の分岐点バス停から千歳市街地方面へ約500メートル進んだ付近,目撃,11月14日(火曜日) 午後3時54分頃、千歳市水明郷の道道支笏湖公園線（16号線）の分岐点バス停から千歳市街地方面へ約500メートル進んだ付近で東から西へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,51,11月11日(土曜日) 午後3時30分頃,千歳市東丘の市道東丘泉郷線と国道234号の交差点から東へ約4キロメートルの畑,足跡,11月11日(土曜日) 午後3時30分頃、千歳市東丘の市道東丘泉郷線と国道234号の交差点から東へ約4キロメートルの畑でヒグマの足跡の発見情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,50,11月3日(金曜日) 午前10時30分頃,千歳市幌美内の恵庭岳登山道入口から約500メートル登った付近,フン,11月3日(金曜日) 午前10時30分頃、千歳市幌美内の恵庭岳登山道入口から約500メートル登った付近でクマのフンの発見情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,49,10月21日(土曜日) 午後11時30分頃,千歳市水明郷の道道支笏湖公園線（16号線）の水明郷パーキングから西へ約300メートル進んだ付近,目撃,10月21日(土曜日) 午後11時30分頃、千歳市水明郷の道道支笏湖公園線（16号線）の水明郷パーキングから西へ約300メートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,48,10月19日(木曜日) 午後4時10分頃,千歳市泉沢の道道泉沢新千歳空港線の新千歳空港インターチェンジから西へ約1キロメートル進んだ付近,目撃,10月19日(木曜日) 午後4時10分頃、千歳市泉沢の道道泉沢新千歳空港線の新千歳空港インターチェンジから西へ約1キロメートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,47,10月18日(水曜日) 午後5時40分頃,千歳市泉沢の若草公園野球場付近の森林,目撃,10月18日(水曜日) 午後5時40分頃、千歳市泉沢の若草公園野球場付近の森林でヒグマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,46,10月15日(日曜日)午前11時40分頃,千歳市水明郷の国道453号の滝の上バス停から西に約100メートル進んだ付近,目撃,10月15日(日曜日)午前11時40分頃、千歳市水明郷の国道453号の滝の上バス停から西に約100メートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,45,10月9日(月曜日) 午前5時40分頃,千歳市水明郷の道道支笏湖公園線（16号線）の藤の沢林道入口から東に約600メートル進んだ付近,目撃,10月9日(月曜日) 午前5時40分頃、千歳市水明郷の道道支笏湖公園線（16号線）の藤の沢林道入口から東に約600メートル進んだ付近で南から北へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,44,10月4日(水曜日) 午後6時31分頃,千歳市水明郷の道道支笏湖公園線（16号線）の烏柵舞林道入口から支笏湖方面に約800メートル進んだ付近,目撃,10月4日(水曜日) 午後6時31分頃、千歳市水明郷の道道支笏湖公園線（16号線）の烏柵舞林道入口から支笏湖方面に約800メートル進んだ付近で北から南へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,43,10月2日(月曜日) 午前8時10分頃,千歳市水明郷の道道支笏湖公園線（16号線）の水明郷パーキングから西へ約500メートル進んだ付近,目撃,10月2日(月曜日) 午前8時10分頃、千歳市水明郷の道道支笏湖公園線（16号線）の水明郷パーキングから西へ約500メートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,42,10月1日(日曜日) 午後2時05分頃,千歳市水明郷の道道支笏湖公園線（16号線）の水明郷パーキングから西へ約500メートル進んだ付近,目撃,10月1日(日曜日) 午後2時05分頃、千歳市水明郷の道道支笏湖公園線（16号線）の水明郷パーキングから西へ約500メートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,41,9月30日(土曜日) 午前8時20分頃,千歳市水明郷の道道支笏湖公園線（16号線）の水明郷パーキングから西へ1.5キロメートル進んだ付近,目撃,9月30日(土曜日) 午前8時20分頃、千歳市水明郷の道道支笏湖公園線（16号線）の水明郷パーキングから西へ1.5キロメートル進んだ付近で北へ移動するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,40,9月24日(日曜日) 午後7時50分頃,千歳市美笛の国道276号の美笛トンネルから伊達市方面へ約200メートル進んだ付近,目撃,9月24日(日曜日) 午後7時50分頃、千歳市美笛の国道276号の美笛トンネルから伊達市方面へ約200メートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,39,9月23日(土曜日)午後7時18分頃,千歳市西森の道道支笏湖公園線（16号線）の第一発電所バス停付近のカーブから千歳市街地方面へ約200メートル進んだ付近,目撃,9月23日(土曜日)午後7時18分頃、千歳市西森の道道支笏湖公園線（16号線）の第一発電所バス停付近のカーブから千歳市街地方面へ約200メートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,38,9月19日(水曜日)午後5時45分頃,千歳市水明郷の国道453号の滝の上バス停から東に約100メートル進んだ付近,目撃,9月19日(水曜日)午後5時45分頃、千歳市水明郷の国道453号の滝の上バス停から東に約100メートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,37,9月19日(火曜日)午後3時45分頃,千歳市支笏湖温泉の国道453号の石狩森林管理署支笏森林事務所に向かうT字路の交差点から東に約100メートル進んだ付近,目撃,9月19日(火曜日)午後3時45分頃、千歳市支笏湖温泉の国道453号の石狩森林管理署支笏森林事務所に向かうT字路の交差点から東に約100メートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,36,9月17日(日曜日) 午後11時00分頃,千歳市西森の道道支笏湖公園線（16号線）の分岐点バス停から苫小牧方面へ約100メートル進んだ国道453号,目撃,9月17日(日曜日) 午後11時00分頃、千歳市西森の道道支笏湖公園線（16号線）の分岐点バス停から苫小牧方面へ約100メートル進んだ国道453号を西から東へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by location before directional crossing with を phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,35,9月10日(日曜日) 午後6時50分頃,千歳市泉沢の泉沢西通の里美5丁目バス停付近,目撃,9月10日(日曜日) 午後6時50分頃、千歳市泉沢の泉沢西通の里美5丁目バス停付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,34,8月19日(土曜日) 午後0時27分頃,千歳市平和の道道泉沢新千歳空港線の新千歳空港インターチェンジから東へ1.5キロメートル付近,目撃,8月19日(土曜日) 午後0時27分頃、千歳市平和の道道泉沢新千歳空港線の新千歳空港インターチェンジから東へ1.5キロメートル付近で北から南へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,33,7月25日(火曜日) 午後8時05分頃,千歳市泉沢の真町泉沢大通の泉沢東大通との分岐付近,目撃,7月25日(火曜日) 午後8時05分頃、千歳市泉沢の真町泉沢大通の泉沢東大通との分岐付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,32,7月10日(月曜日) 午前10時40分頃,千歳市美笛の道道支笏湖線（78号線）の美笛橋から南に約400メートル進んだ付近,目撃,7月10日(月曜日) 午前10時40分頃、千歳市美笛の道道支笏湖線（78号線）の美笛橋から南に約400メートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,31,7月5日(水曜日) 午前8時27分頃,千歳市支寒内の国道276号の道道支笏湖線（78号線）との分岐付近,目撃,7月5日(水曜日) 午前8時27分頃、千歳市支寒内の国道276号の道道支笏湖線（78号線）との分岐付近で西から東へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,30,6月24日(土曜日)午前8時55分頃,千歳市美々の国道36号の苫小牧市との境界から北に約500メートル進んだ付近,目撃,6月24日(土曜日)午前8時55分頃、千歳市美々の国道36号の苫小牧市との境界から北に約500メートル進んだ付近で東から西へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,29,6月22日(木曜日)午前7時00分頃,千歳市水明郷の国道453号の滝の上バス停から東に約100メートル進んだ付近,目撃,6月22日(木曜日)午前7時00分頃、千歳市水明郷の国道453号の滝の上バス停から東に約100メートル進んだ付近で北へ移動するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,28,6月17日(土曜日) 午後7時00分頃,千歳市美笛の国道276号線の春笛橋付近,目撃,6月17日(土曜日) 午後7時00分頃、千歳市美笛の国道276号線の春笛橋付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,27,6月17日(土曜日) 午後6時30分頃,千歳市美笛の道道支笏湖線（78号線）の美笛橋から南に約400メートル進んだ付近,目撃,6月17日(土曜日) 午後6時30分頃、千歳市美笛の道道支笏湖線（78号線）の美笛橋から南に約400メートル進んだ付近で東から西へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,26,6月17日(土曜日) 午後6時05分頃,千歳市水明郷の道道支笏湖公園線（16号線）の第一発電所バス停付近のカーブから市街地方面へ250メートル進んだ付近,目撃,6月17日(土曜日) 午後6時05分頃、千歳市水明郷の道道支笏湖公園線（16号線）の第一発電所バス停付近のカーブから市街地方面へ250メートル進んだ付近で南から北へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,25,6月16日(金曜日) 午前9時23分頃,千歳市美笛の国道276号から道道支笏湖線（78号線）を約500メートル進んだ付近,目撃,6月16日(金曜日) 午前9時23分頃、千歳市美笛の国道276号から道道支笏湖線（78号線）を約500メートル進んだ付近で東から西へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,24,6月16日(金曜日) 午前9時00分頃,千歳市水明郷の道道支笏湖公園線（16号線）の水明郷パーキング付近,目撃,6月16日(金曜日) 午前9時00分頃、千歳市水明郷の道道支笏湖公園線（16号線）の水明郷パーキング付近で南から北へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,23,6月15日(木曜日) 午後8時00分頃,千歳市水明郷の道道支笏湖公園線（16号線）の水明郷パーキングから西へ1キロメートル進んだ付近,目撃,6月15日(木曜日) 午後8時00分頃、千歳市水明郷の道道支笏湖公園線（16号線）の水明郷パーキングから西へ1キロメートル進んだ付近で北へ移動するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,22,6月15日(木曜日) 午後4時50分頃,千歳市水明郷の道道支笏湖公園線（16号線）の丸山縦断林道入口付近,目撃,6月15日(木曜日) 午後4時50分頃、千歳市水明郷の道道支笏湖公園線（16号線）の丸山縦断林道入口付近で南から北へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,21,6月12日(月曜日) 午前7時21分頃,千歳市美笛の国道276号の千歳橋から西へ約400メートル進んだ付近,目撃,6月12日(月曜日) 午前7時21分頃、千歳市美笛の国道276号の千歳橋から西へ約400メートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,20,6月10日(土曜日) 午前9時21分頃,千歳市美笛の道道支笏湖線（78号線）の美笛橋から国道276号方面へ約200メートル進んだ付近,目撃,6月10日(土曜日) 午前9時21分頃、千歳市美笛の道道支笏湖線（78号線）の美笛橋から国道276号方面へ約200メートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,19,6月7日(水曜日) 午前11時10分頃,千歳市美笛の美笛キャンプ場入場ゲート手前約300メートル付近,目撃,6月7日(水曜日) 午前11時10分頃、千歳市美笛の美笛キャンプ場入場ゲート手前約300メートル付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,18,6月5日(月曜日) 午後7時20分頃,千歳市水明郷の道道支笏湖公園線（16号線）の東烏柵舞バス停付近,目撃,6月5日(月曜日) 午後7時20分頃、千歳市水明郷の道道支笏湖公園線（16号線）の東烏柵舞バス停付近で北から南へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,17,5月31日(水曜日) 午後8時15分頃,千歳市泉沢の青葉公園中央広場第2駐車場奥の林,目撃,5月31日(水曜日) 午後8時15分頃、千歳市泉沢の青葉公園中央広場第2駐車場奥の林でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,16,5月28日(日曜日) 午後0時05分頃,千歳市泉沢の真町泉沢大通からママチ川林道を約100メートル進んだ付近,目撃,5月28日(日曜日) 午後0時05分頃、千歳市泉沢の真町泉沢大通からママチ川林道を約100メートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,15,5月27日(土曜日) 午後1時20分頃,千歳市泉沢の真町泉沢大通の道央自動車道高架下付近,目撃,5月27日(土曜日) 午後1時20分頃、千歳市泉沢の真町泉沢大通の道央自動車道高架下付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,14,5月27日(土曜日) 午前10時50分頃,千歳市美笛の国道276号の千歳橋付近,目撃,5月27日(土曜日) 午前10時50分頃、千歳市美笛の国道276号の千歳橋付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,13,5月24日(水曜日) 午前7時00分頃,千歳市水明郷の道道支笏湖公園線（16号線）の水明郷パーキング付近,目撃,5月24日(水曜日) 午前7時00分頃、千歳市水明郷の道道支笏湖公園線（16号線）の水明郷パーキング付近で北から南へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,12,5月23日(火曜日) 午後5時50分頃,千歳市西森の道道支笏湖公園線（16号線）の分岐点バス停から苫小牧方面へ約100メートル進んだ国道453号,目撃,5月23日(火曜日) 午後5時50分頃、千歳市西森の道道支笏湖公園線（16号線）の分岐点バス停から苫小牧方面へ約100メートル進んだ国道453号を西から東へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by location before directional crossing with を phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,11,5月18日(木曜日) 午前7時15分頃,千歳市水明郷の道道支笏湖公園線（16号線）の烏柵舞林道入口から支笏湖方面に約700メートル進んだ付近,目撃,5月18日(木曜日) 午前7時15分頃、千歳市水明郷の道道支笏湖公園線（16号線）の烏柵舞林道入口から支笏湖方面に約700メートル進んだ付近で南から北へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,10,5月18日(木曜日) 午前5時15分頃,千歳市白樺6丁目付近,目撃,5月18日(木曜日) 午前5時15分頃、千歳市白樺6丁目付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,9,5月16日(火曜日) 午前11時20分頃,千歳市支笏湖温泉の紋別岳登山口付近,目撃,5月16日(火曜日) 午前11時20分頃、千歳市支笏湖温泉の紋別岳登山口付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,8,5月14日(日曜日) 午後10時30分頃,千歳市泉沢の真町泉沢大通の道央自動車道高架下から向陽台方面へ400メートル進んだ付近,目撃,5月14日(日曜日) 午後10時30分頃、千歳市泉沢の真町泉沢大通の道央自動車道高架下から向陽台方面へ400メートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,7,5月14日(日曜日) 午後7時55分頃,千歳市泉沢の真町泉沢大通の向陽橋から市街地方面へ100メートル進んだ付近,目撃,5月14日(日曜日) 午後7時55分頃、千歳市泉沢の真町泉沢大通の向陽橋から市街地方面へ100メートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,6,5月12日(金曜日) 午後9時05分頃,千歳市泉沢の真町泉沢大通の道央自動車道高架下から向陽台方面へ400メートル進んだ付近,目撃,5月12日(金曜日) 午後9時05分頃、千歳市泉沢の真町泉沢大通の道央自動車道高架下から向陽台方面へ400メートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,5,5月11日(木曜日)午後7時55分頃,千歳市泉沢の真町泉沢大通の市民スキー場付近,目撃,5月11日(木曜日)午後7時55分頃、千歳市泉沢の真町泉沢大通の市民スキー場付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,4,5月11日(木曜日) 午後7時43分頃,千歳市泉沢の真町泉沢大通の道央自動車道高架下から向陽台方面へ100メートル進んだ付近,目撃,5月11日(木曜日) 午後7時43分頃、千歳市泉沢の真町泉沢大通の道央自動車道高架下から向陽台方面へ100メートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,3,5月9日(火曜日) 午後3時35分頃,千歳市幌美内の恵庭岳1合目付近,目撃,5月9日(火曜日) 午後3時35分頃、千歳市幌美内の恵庭岳1合目付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,2,4月19日(水曜日) 午後0時30分頃,千歳市支笏湖温泉の国道453号の北無料駐車場から東へ約500メートル付近,目撃,4月19日(水曜日) 午後0時30分頃、千歳市支笏湖温泉の国道453号の北無料駐車場から東へ約500メートル付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2023年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,2023,1,3月17日(金曜日) 午前8時45分頃,千歳市支笏湖温泉の紋別岳登山道5合目付近,目撃,3月17日(金曜日) 午前8時45分頃、千歳市支笏湖温泉の紋別岳登山道5合目付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2023_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
