source_year,record_no,date_text,location_text,category_text,body_text,source_url,raw_html_file,relation_scope,matched_keywords,initial_inclusion_suggestion,suggestion_reason,pin_label_draft,review_status,reviewer_note
2023,9,5月16日(火曜日) 午前11時20分頃,千歳市支笏湖温泉の紋別岳登山口付近,目撃,5月16日(火曜日) 午前11時20分頃、千歳市支笏湖温泉の紋別岳登山口付近でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,chitose-city_2023_2026-06-09.html,支笏湖周辺,"支笏湖温泉, 支笏湖, 紋別岳",周辺参考候補,"支笏湖周辺キーワード一致: 支笏湖温泉, 支笏湖, 紋別岳",2023.05 目撃,未確認,
2023,3,5月9日(火曜日) 午後3時35分頃,千歳市幌美内の恵庭岳1合目付近,目撃,5月9日(火曜日) 午後3時35分頃、千歳市幌美内の恵庭岳1合目付近でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,chitose-city_2023_2026-06-09.html,支笏湖周辺,"幌美内, 恵庭岳",周辺参考候補,"支笏湖周辺キーワード一致: 幌美内, 恵庭岳",2023.05 目撃,未確認,
2023,2,4月19日(水曜日) 午後0時30分頃,千歳市支笏湖温泉の国道453号の北無料駐車場から東へ約500メートル付近,目撃,4月19日(水曜日) 午後0時30分頃、千歳市支笏湖温泉の国道453号の北無料駐車場から東へ約500メートル付近でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,chitose-city_2023_2026-06-09.html,支笏湖周辺,"支笏湖温泉, 支笏湖, 国道453号",周辺参考候補,"支笏湖周辺キーワード一致: 支笏湖温泉, 支笏湖",2023.04 目撃,未確認,
2023,1,3月17日(金曜日) 午前8時45分頃,千歳市支笏湖温泉の紋別岳登山道5合目付近,目撃,3月17日(金曜日) 午前8時45分頃、千歳市支笏湖温泉の紋別岳登山道5合目付近でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003809.html,chitose-city_2023_2026-06-09.html,支笏湖周辺,"支笏湖温泉, 支笏湖, 紋別岳",周辺参考候補,"支笏湖周辺キーワード一致: 支笏湖温泉, 支笏湖, 紋別岳",2023.03 目撃,未確認,
2022,39,11月13日(日曜日) 午後7時39分頃,千歳市モラップの国道276号線の支笏小橋から東へ約400メートル付近,目撃,11月13日(日曜日) 午後7時39分頃、千歳市モラップの国道276号線の支笏小橋から東へ約400メートル付近でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,chitose-city_2022_2026-06-09.html,支笏湖周辺,"モラップ, 支笏小橋, 国道276号線, 国道276号",周辺参考候補,"支笏湖周辺キーワード一致: モラップ, 支笏小橋",2022.11 目撃,未確認,
2022,37,10月26日(水曜日)午前8時55分頃,千歳市水明郷の道道支笏湖公園線（16号線）の水明郷パーキングから支笏湖方面へ約800メートル進んだ付近,目撃,10月26日(水曜日)午前8時55分頃、千歳市水明郷の道道支笏湖公園線（16号線）の水明郷パーキングから支笏湖方面へ約800メートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,chitose-city_2022_2026-06-09.html,支笏湖周辺,"支笏湖, 水明郷, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2022.10 目撃,未確認,
2022,36,10月18日(火曜日) 午前6時42分頃,千歳市水明郷の道道支笏湖公園線（16号線）の水明郷パーキングから千歳方面へ約1キロメートル進んだ付近,目撃,10月18日(火曜日) 午前6時42分頃、千歳市水明郷の道道支笏湖公園線（16号線）の水明郷パーキングから千歳方面へ約1キロメートル進んだ付近で北から南へ横断するクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,chitose-city_2022_2026-06-09.html,支笏湖周辺,"支笏湖, 水明郷, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2022.10 目撃,未確認,
2022,35,10月13日(木曜日) 午前11時50分頃,千歳市支寒内の国道276号線の風不死岳北尾根コース登山口から西へ約2.2キロメートル付近,目撃,10月13日(木曜日) 午前11時50分頃、千歳市支寒内の国道276号線の風不死岳北尾根コース登山口から西へ約2.2キロメートル付近でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,chitose-city_2022_2026-06-09.html,支笏湖周辺,"支寒内, 風不死岳, 国道276号線, 国道276号",周辺参考候補,"支笏湖周辺キーワード一致: 支寒内, 風不死岳",2022.10 目撃,未確認,
2022,34,10月7日(金曜日) 午後1時53分頃,千歳市モラップの国道276号線の支笏小橋付近,目撃,10月7日(金曜日) 午後1時53分頃、千歳市モラップの国道276号線の支笏小橋付近でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,chitose-city_2022_2026-06-09.html,支笏湖周辺,"モラップ, 支笏小橋, 国道276号線, 国道276号",周辺参考候補,"支笏湖周辺キーワード一致: モラップ, 支笏小橋",2022.10 目撃,未確認,
2022,33,10月7日(金曜日) 正午頃,千歳市モラップの国道276号線の風不死岳北尾根コース登山口から東へ約500メートル付近,目撃,10月7日(金曜日) 正午頃、千歳市モラップの国道276号線の風不死岳北尾根コース登山口から東へ約500メートル付近でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,chitose-city_2022_2026-06-09.html,支笏湖周辺,"モラップ, 風不死岳, 国道276号線, 国道276号",周辺参考候補,"支笏湖周辺キーワード一致: モラップ, 風不死岳",2022.10 目撃,未確認,
2022,30,9月21日(水曜日) 午後4時20分頃,千歳市水明郷の道道支笏湖公園線（16号線）の第一発電所入口から支笏湖方面へ約1.9キロメートル付近,目撃,9月21日(水曜日) 午後4時20分頃、千歳市水明郷の道道支笏湖公園線（16号線）の第一発電所入口から支笏湖方面へ約1.9キロメートル付近で西から東へ横断するクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,chitose-city_2022_2026-06-09.html,支笏湖周辺,"支笏湖, 水明郷, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2022.09 目撃,未確認,
2022,29,9月16日(金曜日) 午前9時45分頃,千歳市水明郷の道道支笏湖公園線（16号線）の第一発電所入口から支笏湖方面へ約1キロメートル付近,目撃,9月16日(金曜日) 午前9時45分頃、千歳市水明郷の道道支笏湖公園線（16号線）の第一発電所入口から支笏湖方面へ約1キロメートル付近でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,chitose-city_2022_2026-06-09.html,支笏湖周辺,"支笏湖, 水明郷, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2022.09 目撃,未確認,
2022,26,9月3日(土曜日) 午後6時25分頃,千歳市水明郷の道道支笏湖公園線（16号線）の水明郷パーキングから千歳方面へ約100メートル進んだ付近,目撃,9月3日(土曜日) 午後6時25分頃、千歳市水明郷の道道支笏湖公園線（16号線）の水明郷パーキングから千歳方面へ約100メートル進んだ付近で北から南へ横断するクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,chitose-city_2022_2026-06-09.html,支笏湖周辺,"支笏湖, 水明郷, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2022.09 目撃,未確認,
2022,24,8月25日(木曜日) 午前6時30分頃,千歳市美笛の道道支笏湖線（78号線）の美笛橋から国道276号線方面に約200メートル進んだ付近,目撃,8月25日(木曜日) 午前6時30分頃、千歳市美笛の道道支笏湖線（78号線）の美笛橋から国道276号線方面に約200メートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,chitose-city_2022_2026-06-09.html,美笛近接,"美笛橋, 美笛, 支笏湖, 道道支笏湖線, 国道276号線, 国道276号",公開候補,"美笛関連キーワード一致: 美笛橋, 美笛",2022.08 目撃,未確認,
2022,22,8月2日(火曜日) 午後5時50分頃,千歳市泉沢の道道支笏湖公園線（16号線）の烏柵舞橋から支笏湖方面に約300メートル進んだ付近,目撃,8月2日(火曜日) 午後5時50分頃、千歳市泉沢の道道支笏湖公園線（16号線）の烏柵舞橋から支笏湖方面に約300メートル進んだ付近で北から南へ横断するクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,chitose-city_2022_2026-06-09.html,支笏湖周辺,"支笏湖, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2022.08 目撃,未確認,
2022,21,7月24日(日曜日) 午前7時50分頃,千歳市水明郷の道道支笏湖公園線（16号線）の烏柵舞林道入口から支笏湖方面に約500メートル進んだ付近,目撃,7月24日(日曜日) 午前7時50分頃、千歳市水明郷の道道支笏湖公園線（16号線）の烏柵舞林道入口から支笏湖方面に約500メートル進んだ付近で北から南へ横断するクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,chitose-city_2022_2026-06-09.html,支笏湖周辺,"支笏湖, 水明郷, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2022.07 目撃,未確認,
2022,20,7月19日(火曜日) 午後6時06分頃,千歳市泉沢の道道支笏湖公園線（16号線）の烏柵舞林道入口から支笏湖方面に約200メートル進んだ付近の山林,目撃,7月19日(火曜日) 午後6時06分頃、千歳市泉沢の道道支笏湖公園線（16号線）の烏柵舞林道入口から支笏湖方面に約200メートル進んだ付近の山林でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,chitose-city_2022_2026-06-09.html,支笏湖周辺,"支笏湖, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2022.07 目撃,未確認,
2022,17,7月4日(月曜日) 午後6時25分頃,千歳市西森の道道支笏湖公園線の王子製紙第一発電所付近のカーブから南へ300メートル付近,目撃,7月4日(月曜日) 午後6時25分頃、千歳市西森の道道支笏湖公園線の王子製紙第一発電所付近のカーブから南へ300メートル付近で東から西へ横断するクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,chitose-city_2022_2026-06-09.html,支笏湖周辺,"支笏湖, 西森, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2022.07 目撃,未確認,
2022,11,6月8日(水曜日) 午前7時00分頃,千歳市幌美内の国道453号線と道道支笏湖線（78号線）とのT字路付近で国道,目撃,6月8日(水曜日) 午前7時00分頃、千歳市幌美内の国道453号線と道道支笏湖線（78号線）とのT字路付近で国道を南から北へ横断するクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,chitose-city_2022_2026-06-09.html,支笏湖周辺,"支笏湖, 幌美内, 道道支笏湖線, 国道453号線, 国道453号",周辺参考候補,"支笏湖周辺キーワード一致: 支笏湖, 幌美内",2022.06 目撃,未確認,
2022,10,6月6日(月曜日) 午前9時50分頃,千歳市泉沢の道道支笏湖公園線（16号線）の孵化場入口バス停から支笏湖方面に300メートル進んだ付近の山林,目撃,6月6日(月曜日) 午前9時50分頃、千歳市泉沢の道道支笏湖公園線（16号線）の孵化場入口バス停から支笏湖方面に300メートル進んだ付近の山林でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,chitose-city_2022_2026-06-09.html,支笏湖周辺,"支笏湖, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2022.06 目撃,未確認,
2022,8,6月4日(土曜日) 午前4時34分頃,千歳市蘭越の道道支笏湖公園線の烏柵舞橋付近,目撃,6月4日(土曜日) 午前4時34分頃、千歳市蘭越の道道支笏湖公園線の烏柵舞橋付近でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,chitose-city_2022_2026-06-09.html,支笏湖周辺,"支笏湖, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2022.06 目撃,未確認,
2022,4,5月4日(水曜日) 午後2時00分頃,千歳市水明郷の水明郷パーキング東側付近,目撃,5月4日(水曜日) 午後2時00分頃、千歳市水明郷の水明郷パーキング東側付近でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,chitose-city_2022_2026-06-09.html,支笏湖導線,水明郷,周辺参考候補,支笏湖導線キーワード一致: 水明郷,2022.05 目撃,未確認,
2021,52,10月14日(木曜日) 午前7時45分頃,千歳市水明郷の国道453号線の分岐点バス停から支笏湖方面に約800メートル西へ進んだ付近（苫小牧市丸山）,目撃,10月14日(木曜日) 午前7時45分頃、千歳市水明郷の国道453号線の分岐点バス停から支笏湖方面に約800メートル西へ進んだ付近（苫小牧市丸山）でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,chitose-city_2021_2026-06-09.html,支笏湖周辺,"支笏湖, 水明郷, 国道453号線, 国道453号",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2021.10 目撃,未確認,
2021,51,10月13日(水曜日) 午後3時50分頃,千歳市水明郷の国道453号線の滝の上バス停付近,目撃,10月13日(水曜日) 午後3時50分頃、千歳市水明郷の国道453号線の滝の上バス停付近でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,chitose-city_2021_2026-06-09.html,支笏湖導線,"水明郷, 国道453号線, 国道453号",周辺参考候補,支笏湖導線キーワード一致: 水明郷,2021.10 目撃,未確認,
2021,49,10月6日(水曜日) 午後7時50分頃,千歳市幌美内の国道453号線の支笏湖駐車場付近,目撃,10月6日(水曜日) 午後7時50分頃、千歳市幌美内の国道453号線の支笏湖駐車場付近で親子とみられるクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,chitose-city_2021_2026-06-09.html,支笏湖周辺,"支笏湖, 幌美内, 国道453号線, 国道453号",周辺参考候補,"支笏湖周辺キーワード一致: 支笏湖, 幌美内",2021.10 目撃,未確認,
2021,47,10月3日(日曜日) 午後1時40分頃,千歳市水明郷の道道支笏湖公園線の王子製紙第一発電所付近のカーブから東へ約2.5キロメートル進んだ付近,目撃,10月3日(日曜日) 午後1時40分頃、千歳市水明郷の道道支笏湖公園線の王子製紙第一発電所付近のカーブから東へ約2.5キロメートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,chitose-city_2021_2026-06-09.html,支笏湖周辺,"支笏湖, 水明郷, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2021.10 目撃,未確認,
2021,46,9月28日(火曜日) 午後2時30分頃,千歳市水明郷の道道支笏湖公園線の王子製紙第一発電所付近のカーブから東へ約1.3キロメートル進んだサイクリングロード付近,目撃,9月28日(火曜日) 午後2時30分頃、千歳市水明郷の道道支笏湖公園線の王子製紙第一発電所付近のカーブから東へ約1.3キロメートル進んだサイクリングロード付近でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,chitose-city_2021_2026-06-09.html,支笏湖周辺,"支笏湖, 水明郷, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2021.09 目撃,未確認,
2021,44,9月15日(水曜日) 午前7時52分頃,千歳市水明郷の道道支笏湖公園線（16号線）の東烏柵舞バス停付近,目撃,9月15日(水曜日) 午前7時52分頃、千歳市水明郷の道道支笏湖公園線（16号線）の東烏柵舞バス停付近で北から南へ横断するクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,chitose-city_2021_2026-06-09.html,支笏湖周辺,"支笏湖, 水明郷, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2021.09 目撃,未確認,
2021,43,9月14日(火曜日) 午後3時30分頃,千歳市藤の沢の道道支笏湖公園線（16号線）から烏柵舞林道を約4キロメートル進んだ付近,目撃,9月14日(火曜日) 午後3時30分頃、千歳市藤の沢の道道支笏湖公園線（16号線）から烏柵舞林道を約4キロメートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,chitose-city_2021_2026-06-09.html,支笏湖周辺,"支笏湖, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2021.09 目撃,未確認,
2021,42,9月6日(月曜日) 午後9時10分頃,千歳市美笛の国道276号線の千歳橋から千歳方面へ約100メートルの付近,目撃,9月6日(月曜日) 午後9時10分頃、千歳市美笛の国道276号線の千歳橋から千歳方面へ約100メートルの付近で北から南へ横断するクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,chitose-city_2021_2026-06-09.html,美笛近接,"美笛, 国道276号線, 国道276号, 千歳橋",公開候補,美笛関連キーワード一致: 美笛,2021.09 目撃,未確認,
2021,38,8月27日(金曜日) 午後1時57分頃,千歳市西森の道道支笏湖公園線（16号線）の丸山縦断林道入口,目撃,8月27日(金曜日) 午後1時57分頃、千歳市西森の道道支笏湖公園線（16号線）の丸山縦断林道入口でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,chitose-city_2021_2026-06-09.html,支笏湖周辺,"支笏湖, 西森, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2021.08 目撃,未確認,
2021,37,8月27日(金曜日) 午後1時05分頃,千歳市西森の道道支笏湖公園線（16号線）の王子製紙第三発電所入口付近の道路脇,目撃,8月27日(金曜日) 午後1時05分頃、千歳市西森の道道支笏湖公園線（16号線）の王子製紙第三発電所入口付近の道路脇にいるクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,chitose-city_2021_2026-06-09.html,支笏湖周辺,"支笏湖, 西森, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2021.08 目撃,未確認,
2021,36,8月26日(木曜日) 午後3時15分頃,千歳市水明郷の道道支笏湖公園線（16号線）の王子製紙第三発電所入口から東へ約300メートル進んだサイクリングロード上,目撃,8月26日(木曜日) 午後3時15分頃、千歳市水明郷の道道支笏湖公園線（16号線）の王子製紙第三発電所入口から東へ約300メートル進んだサイクリングロード上でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,chitose-city_2021_2026-06-09.html,支笏湖周辺,"支笏湖, 水明郷, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2021.08 目撃,未確認,
2021,35,8月21日(土曜日) 午後4時00分頃,千歳市水明郷の道道支笏湖公園線（16号線）の王子製紙第三発電所入口から東へ約200メートル進んだサイクリングロード上,目撃,8月21日(土曜日) 午後4時00分頃、千歳市水明郷の道道支笏湖公園線（16号線）の王子製紙第三発電所入口から東へ約200メートル進んだサイクリングロード上でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,chitose-city_2021_2026-06-09.html,支笏湖周辺,"支笏湖, 水明郷, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2021.08 目撃,未確認,
2021,34,8月21日(土曜日) 午前11時45分頃,千歳市水明郷の道道支笏湖公園線（16号線）の烏柵舞林道入口付近,目撃,8月21日(土曜日) 午前11時45分頃、千歳市水明郷の道道支笏湖公園線（16号線）の烏柵舞林道入口付近で水明郷から泉沢方向に道路を横断するクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,chitose-city_2021_2026-06-09.html,支笏湖周辺,"支笏湖, 水明郷, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2021.08 目撃,未確認,
2021,33,8月20日(金曜日) 午後2時05分頃,千歳市水明郷の道道支笏湖公園線の王子製紙第一発電所付近のカーブから東へ約1.3キロメートル進んだサイクリングロード付近,目撃,8月20日(金曜日) 午後2時05分頃、千歳市水明郷の道道支笏湖公園線の王子製紙第一発電所付近のカーブから東へ約1.3キロメートル進んだサイクリングロード付近でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,chitose-city_2021_2026-06-09.html,支笏湖周辺,"支笏湖, 水明郷, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2021.08 目撃,未確認,
2021,30,8月13日(金曜日) 午後4時00分頃,千歳市水明郷の道道支笏湖公園線（16号線）の孵化場入口バス停付近,目撃,8月13日(金曜日) 午後4時00分頃、千歳市水明郷の道道支笏湖公園線（16号線）の孵化場入口バス停付近で泉沢から水明郷方向に道路を横断するクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,chitose-city_2021_2026-06-09.html,支笏湖周辺,"支笏湖, 水明郷, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2021.08 目撃,未確認,
2021,27,8月6日(金曜日) 午後2時50分頃,道道支笏湖公園線の王子製紙第一発電所付近のカーブから東へ約2.5キロメートル進んだサイクリングロード上,目撃,8月6日(金曜日) 午後2時50分頃、道道支笏湖公園線の王子製紙第一発電所付近のカーブから東へ約2.5キロメートル進んだサイクリングロード上でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,chitose-city_2021_2026-06-09.html,支笏湖周辺,"支笏湖, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2021.08 目撃,未確認,
2021,23,7月27日(火曜日) 午前11時45分頃,千歳市水明郷の道道支笏湖公園線の分岐点バス停から千歳方面に約800メートル進んだ付近,目撃,7月27日(火曜日) 午前11時45分頃、千歳市水明郷の道道支笏湖公園線の分岐点バス停から千歳方面に約800メートル進んだ付近で西から東へ横断するクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,chitose-city_2021_2026-06-09.html,支笏湖周辺,"支笏湖, 水明郷, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2021.07 目撃,未確認,
2021,22,7月25日(日曜日) 午後12時15分頃,千歳市水明郷の王子製紙第一発電所付近,目撃,7月25日(日曜日) 午後12時15分頃、千歳市水明郷の王子製紙第一発電所付近でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,chitose-city_2021_2026-06-09.html,支笏湖導線,水明郷,周辺参考候補,支笏湖導線キーワード一致: 水明郷,2021.07 目撃,未確認,
2021,21,7月25日(日曜日) 午前8時35分頃,千歳市西森の道道支笏湖公園線、王子製紙第一発電所付近のカーブ,目撃,7月25日(日曜日) 午前8時35分頃、千歳市西森の道道支笏湖公園線、王子製紙第一発電所付近のカーブでクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,chitose-city_2021_2026-06-09.html,支笏湖周辺,"支笏湖, 西森, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2021.07 目撃,未確認,
2021,13,7月3日(土曜日) 午後3時40分頃,道道支笏湖公園線の王子製紙第一発電所付近のカーブから東へ約1キロメートルほど進んだサイクリングロード上,目撃,7月3日(土曜日) 午後3時40分頃、道道支笏湖公園線の王子製紙第一発電所付近のカーブから東へ約1キロメートルほど進んだサイクリングロード上でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,chitose-city_2021_2026-06-09.html,支笏湖周辺,"支笏湖, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2021.07 目撃,未確認,
2021,12,6月30日(水曜日) 午後1時00分頃,千歳市支寒内の風不死岳登山道（北尾根コース）5合目付近,目撃,6月30日(水曜日) 午後1時00分頃、千歳市支寒内の風不死岳登山道（北尾根コース）5合目付近でクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,chitose-city_2021_2026-06-09.html,支笏湖周辺,"支寒内, 風不死岳",周辺参考候補,"支笏湖周辺キーワード一致: 支寒内, 風不死岳",2021.06 目撃,未確認,
2021,9,6月22日(火曜日) 午後10時20分頃,千歳市水明郷の道道支笏湖公園線（16号線）の孵化場入口バス停付近で、路上,目撃,6月22日(火曜日) 午後10時20分頃、千歳市水明郷の道道支笏湖公園線（16号線）の孵化場入口バス停付近で、路上にいるクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,chitose-city_2021_2026-06-09.html,支笏湖周辺,"支笏湖, 水明郷, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2021.06 目撃,未確認,
2021,7,6月22日(火曜日) 午前7時25分頃,千歳市水明郷の道道支笏湖公園線（16号線）の孵化場入口バス停付近,目撃,6月22日(火曜日) 午前7時25分頃、千歳市水明郷の道道支笏湖公園線（16号線）の孵化場入口バス停付近で水明郷から泉沢方向に道路を横断するクマの目撃情報がありました。十分ご注意ください。,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,chitose-city_2021_2026-06-09.html,支笏湖周辺,"支笏湖, 水明郷, 道道支笏湖公園線",周辺参考候補,支笏湖周辺キーワード一致: 支笏湖,2021.06 目撃,未確認,
